id,base_id,selected_names,selected_from_names,selected_categories,selected_from_categories,selected_websites,selected_from_websites,selected_phones,selected_from_phones,selected_addresses,selected_from_addresses,selected_emails,selected_from_emails,selected_socials,selected_from_socials
08f1f83ae545d60603a81502e8f95732,588ca3b40319b8631eb60037,"{""primary"":""Schreinerei Markus Vogt"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Factory"",""alternate"":[]}",base,"[""http://www.vogtschreinerei.ch""]",base,"[""056 424 04 44""]",base,"[{""freeform"":""Grosszelgstrasse 26"",""locality"":""Würenlos"",""region"":""Aargau"",""country"":""CH"",""postcode"":""5436""}]",base,,current,"[null,""https://www.facebook.com/492031300872775"",null]",base
08f1fb69595b16830343d2cc97ecf07f,1e09385eccdd4f595a5d2a49,"{""primary"":""Safak Cuisines Cobatex"",""common"":{},""rules"":[]}",base,"{""primary"":""furniture_store"",""alternate"":[""contractor""]}",current,"[""http://www.safak-cuisines.fr""]",base,"[""+33670713276""]",current,"[{""freeform"":""2 chemin de Blainville"",""locality"":""Vernouillet"",""region"":""Eure-et-Loir"",""country"":""FR"",""postcode"":""28500""}]",base,,current,"[""https://www.facebook.com/1275836989182106""]",current
08f39680682a12a303e3d51c798cbf98,d85d706672db1bead3ac6f31,"{""primary"":""Origine Professionnel"",""common"":{},""rules"":[]}",base,"{""primary"":""cosmetic_and_beauty_supplies"",""alternate"":[""beauty_and_spa""]}",current,"[""https://origine-spa.com""]",base,"[""04 88 39 27 82""]",base,"[{""freeform"":""800 avenue du Château de Jouques"",""locality"":""Gémenos"",""region"":""Bouches-du-Rhône"",""country"":""FR"",""postcode"":""13420""}]",base,,current,"[""https://www.facebook.com/114338730294871""]",current
08f2e6151a723c5103d08e98e7ded4a2,631ab4cac4138257c835c6ec,"{""primary"":""和・菓ふぇ oto"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Cafe, Coffee, and Tea House > Café"",""alternate"":[]}",base,[null],base,"[""+81775657116""]",current,"[{""freeform"":""滋賀県草津市野路東 5丁目 25-21"",""locality"":""草津市"",""region"":""滋賀県"",""country"":""JP"",""postcode"":""525-0058""}]",base,,current,"[""https://www.facebook.com/117420161385963""]",current
08f30d9ac062e59103f685900bca2f2b,6389e6b3b64f54120a443d3b,"{""primary"":""大衆馬肉酒場 うまる"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Bar > Sake Bar"",""alternate"":[]}",base,"[""https://umaruhakata.owst.jp/""]",current,"[""+81924020288""]",current,"[{""freeform"":""博多区博多駅東2-10-12"",""locality"":""福岡市博多区"",""region"":""福岡県"",""country"":""JP"",""postcode"":""812-0013""}]",base,[null],base,"[""https://www.facebook.com/108819515149686""]",current
08f81acc54b7504903f31692b2b8ab9a,61a50c419af1492790989081,"{""primary"":""Americanas Express"",""common"":{},""rules"":[]}",base,"{""primary"":""shopping"",""alternate"":[""retail"",""department_store""]}",current,"[""https://www.americanas.com.br""]",base,"[""(79) 98127-4683""]",base,"[{""freeform"":""Avenida Coronel Loiola, 142 - Centro"",""locality"":""Itabaiana"",""region"":""SE"",""country"":""BR"",""postcode"":""49480-000""}]",base,[null],base,"[""https://www.facebook.com/345934432722173""]",current
08f5d11406ada28603212c5a2e466291,5fdb5a034b288e7c4703dcf7,"{""primary"":""First Hawaiian Bank ATM, Minit Stop-Orchidland"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",base,[null],base,"[""(888) 844-4444""]",base,"[{""freeform"":""1119 Orchid Land Drive"",""locality"":""Keaau"",""region"":""HI"",""country"":""US"",""postcode"":""96749""}]",base,,current,"[null,null,null]",base
08f1f8d44a649a0a03126a38b4d53620,4bd5ae106f64952191706fec,"{""primary"":""LODENFREY München am Dom"",""common"":{},""rules"":[]}",base,"{""primary"":""Retail > Fashion Retail > Clothing Store"",""alternate"":[""Retail > Boutique"",""Retail > Fashion Retail > Men's Store""]}",base,"[""http://www.lodenfrey.com""]",base,"[""+4989210390""]",current,"[{""freeform"":""Maffeistraße 7"",""locality"":""München"",""region"":""Bayern"",""country"":""DE"",""postcode"":""80333""}]",base,,current,"[""https://www.facebook.com/152115445476""]",current
08fa81955b34a9b303580e4545ded3f2,51ed2f0b498e8e7bde84b219,"{""primary"":""UBS Vila Elvira - São José Do Rio Preto"",""common"":{},""rules"":[]}",base,"{""primary"":""Health and Medicine > Emergency Service > Emergency Room"",""alternate"":[]}",base,[null],base,"[""+11732243695""]",current,"[{""country"":""BR""}]",base,[null],base,"[""https://www.facebook.com/936203839837757""]",current
08f2832b85a12b3203fb6b84f25c83de,610502b6b495c47e56a31489,"{""primary"":""Windshield Replacement Sacramento"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Automotive Service > Automotive Repair Shop"",""alternate"":[]}",base,"[""https://www.windshieldreplacementsacramento.com""]",base,"[""(916) 892-0708""]",base,"[{""freeform"":""3420 Harmony Ln #2"",""locality"":""Sacramento"",""region"":""CA"",""country"":""US"",""postcode"":""95821""}]",base,,current,"[""https://www.facebook.com/100479015548874""]",current
08f2e610de02b680037d2b6832930888,4d8d601c5091a1cdd27a7701,"{""primary"":""粟生団地バス停"",""common"":{},""rules"":[]}",base,"{""primary"":""transportation"",""alternate"":[""real_estate"",""travel""]}",current,[null],base,[null],base,"[{""freeform"":""粟生間谷西2丁目9"",""locality"":""箕面市"",""region"":""大阪府"",""country"":""JP"",""postcode"":""562-0023""}]",base,,current,"[""https://www.facebook.com/723284567843590""]",current
08f2a143a2aea428033ac8f069c43517,51e40b62498e9a066f1fa11d,"{""primary"":""Waterbury Career Academy High School"",""common"":{},""rules"":[]}",base,"{""primary"":""high_school"",""alternate"":[""education"",""school""]}",current,[null],base,"[""+12035746000""]",current,"[{""locality"":""Waterbury"",""region"":""CT"",""country"":""US""}]",base,,current,"[""https://www.facebook.com/421371817934079""]",current
08f44d83b41acd1c03cf1eeefebb90c9,7a15dffd5e834ec697fea711,"{""primary"":""Elk's Lodge 1709"",""common"":{},""rules"":[]}",base,"{""primary"":""community_services_non_profits"",""alternate"":[""professional_services"",""hotel""]}",current,"[""http://www.elks.org""]",base,"[""+17044875247""]",current,"[{""freeform"":""1342 Spake Cir"",""locality"":""Shelby"",""region"":""NC"",""country"":""US"",""postcode"":""28150""}]",base,,current,"[""https://www.facebook.com/1626586174252069""]",current
08f29a1d6b815055035c84c7c0088e62,638ee54b7c2fb72f26403e5b,"{""primary"":""Superstar garage door and gate services"",""common"":{},""rules"":[]}",base,"{""primary"":""garage_door_service"",""alternate"":[""business_manufacturing_and_supply"",""contractor""]}",current,[null],base,"[""+18187328263""]",current,"[{""freeform"":""7095 Hollywood Blvd #415"",""locality"":""Los Angeles"",""region"":""CA"",""country"":""US"",""postcode"":""90028""}]",base,,current,"[""https://www.facebook.com/104154705263232""]",current
08f48a2075b513460312bf1e7755a0ce,0951ee6b4adc47a6c081b462,"{""primary"":""Cerrajeria Lionel"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Locksmith"",""alternate"":[]}",base,[null],base,"[""+528183564589""]",current,"[{""freeform"":""Rio Colorado 200"",""locality"":""San Pedro Garza García"",""region"":""Nuevo León"",""country"":""MX"",""postcode"":""66220""}]",base,[null],base,"[""https://www.facebook.com/421409211209480""]",current
08f3d8dcd512e31203442261919ab815,601d7384d9ea7534cd02c508,"{""primary"":""Axis Bank ATM"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",base,"[""https://branch.axisbank.com/axis-bank-atm-lucknow-atm-mg-marg-lucknow-89502/Home""]",base,"[""1860 500 5555""]",base,"[{""freeform"":""31/93, Ground, 1st &  2nd Floor"",""locality"":""Lucknow"",""region"":""Uttar Pradesh"",""country"":""IN"",""postcode"":""226001""}]",base,[null],base,"[null,null,null]",base
08f26e859b15cc0a0323c755b218aeb7,4d6c334ba3916dcb9c49871e,"{""primary"":""Top Cut Family Hair Cutters""}",current,"{""primary"":""hair_salon"",""alternate"":[""beauty_and_spa"",""beauty_salon""]}",current,[null],base,"[""+19184554333""]",current,"[{""freeform"":""6400 S Elm Pl"",""locality"":""Broken Arrow"",""region"":""OK"",""country"":""US"",""postcode"":""74011""}]",base,,current,"[""https://www.facebook.com/283622108641147""]",current
08fa813a58cca8cc03eb835705351e93,4d4b4495f077a0938957ff86,"{""primary"":""Pilequinho Pizza Lego""}",current,"{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}",base,"[""http://www.comercioarturnogueira.com.br/pilequinho/""]",current,"[""+551938772171""]",current,"[{""freeform"":""R. Dr. Adhemar de Barros, 923"",""locality"":""Artur Nogueira"",""region"":""SP"",""country"":""BR"",""postcode"":""13160-000""}]",base,[null],base,"[""https://www.facebook.com/236229283174170""]",current
08f1f994de929c6d0358ab84c54adef2,56e2ff6d498ec9e0d26aac44,"{""primary"":""Bar Picchio"",""common"":{},""rules"":[]}",base,"{""primary"":""bar"",""alternate"":[""cafe"",""coffee_shop""]}",current,[null],base,"[""+39038543304""]",current,"[{""freeform"":""Via Nazionale"",""locality"":""Stradella"",""region"":""Lombardia"",""country"":""IT"",""postcode"":""27049""}]",base,,current,"[""https://www.facebook.com/292774378222503""]",current
08fa8736dd0650c60325b5a78b6a9297,57ca3a2dcd1028175eaf1ad3,"{""primary"":""Subway"",""common"":{},""rules"":[]}",base,"{""primary"":""fast_food_restaurant"",""alternate"":[""sandwich_shop"",""restaurant""]}",current,"[""http://www.subway.com/pt-br""]",base,"[""+551132621645""]",current,"[{""freeform"":""Av matogross"",""locality"":""Campo Grande"",""region"":""Mato Grosso do sul"",""country"":""BR""}]",base,[null],base,"[""https://www.facebook.com/474868553332104""]",current
08f1ecba4972b364039b1dc77b0a0124,53ac511e498e02dbfa7eb179,"{""primary"":""Özdemiroğlu Baklava & Kebap"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > Kebab Restaurant"",""alternate"":[""Dining and Drinking > Dessert Shop""]}",base,"[""http://www.ozdemiroglubaklava.com""]",base,"[""+902244701010""]",current,"[{""freeform"":""Ahmet Taner Kışlalı Blv."",""locality"":""Nilüfer"",""region"":""Bursa"",""country"":""TR""}]",base,[null],base,"[""https://www.facebook.com/157464418504554""]",current
08f60b1d652c30900311adbd94b65a4f,602e5ddec2ac9a2bc7ba4502,"{""primary"":""Hindustan Petroleum Corporation Limited"",""common"":{},""rules"":[]}",base,"{""primary"":""Travel and Transportation > Fuel Station"",""alternate"":[]}",base,"[""https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-k-j-v-fuels-petrol-pump-gajwel-medak-97927/Home""]",base,"[""+918500305852""]",current,"[{""freeform"":""Survey No 504"",""locality"":""Medak"",""region"":""Telangana"",""country"":""IN"",""postcode"":""502311""}]",base,[null],base,"[null,""https://www.facebook.com/106329758195023"",null]",base
08f4446683d42d710322dff3bebb785b,5a306a5e676342a7a2b73997,"{""primary"":""The Park - Executive Office Suites"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Real Estate Service"",""alternate"":[]}",base,"[""http://www.thepark200.com""]",base,"[""(985) 273-3501""]",base,"[{""freeform"":""106 Park Pl Ste 204"",""locality"":""Covington"",""region"":""LA"",""country"":""US"",""postcode"":""70433""}]",base,,current,"[null,null,null]",base
08f1f8d71061ab40032d6ff7dd60854d,629644fe484543cce2606a7b,"{""primary"":""Berittene Polizei"",""common"":{},""rules"":[]}",base,"{""primary"":""police_department"",""alternate"":[""law_enforcement""]}",current,"[""https://www.polizei.bayern.de""]",base,"[""+49899455050""]",current,"[{""freeform"":""Schichtlstr. 46"",""locality"":""München"",""region"":""Bayern"",""country"":""DE"",""postcode"":""81929""}]",base,,current,"[""https://www.facebook.com/680607678808615""]",current
08f1f892da899a860340938926a80598,96f7a1da86a3417512d1b107,"{""primary"":""Elektrotechnik Pichler GmbH"",""common"":{},""rules"":[]}",base,"{""primary"":""electrician"",""alternate"":[""home_improvement_store"",""appliance_store""]}",current,"[""http://www.elektrotechnik-pichler.at""]",base,"[""+4364138107""]",current,"[{""freeform"":""Markt 42"",""locality"":""Wagrain"",""region"":""Salzburg"",""country"":""AT"",""postcode"":""5602""}]",base,"[""office@elektrotechnik-pichler.at""]",base,"[""https://www.facebook.com/430736477285226""]",current
08f2aa56ccd0d68e03ba7e02c03f8543,11adc0a29da64f325ffe18d0,"{""primary"":""Blue Rhino"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Chemicals and Gasses Manufacturer"",""alternate"":[]}",base,"[""https://bluerhino.com""]",base,"[""(570) 458-0475""]",base,"[{""freeform"":""11831 Rt 118 Hwy # PO"",""locality"":""Unityville"",""region"":""PA"",""country"":""US"",""postcode"":""17774""}]",base,,current,"[null,null,null]",base
08f2626c6660c31803d3a11019338da7,cae21a55fbfb4b7c1e0594a2,"{""primary"":""LibertyX Bitcoin ATM"",""common"":{},""rules"":[]}",base,"{""primary"":""atms"",""alternate"":[""professional_services"",""financial_service""]}",current,"[""https://libertyx.com/a/buy-bitcoin/locations/hj5sucn4xkv0?y_source=1_MjMyNjE0NDEtNDQwLWxvY2F0aW9uLndlYnNpdGU=""]",base,"[""+18005118940""]",current,"[{""freeform"":""239 Main Ave E # 60"",""locality"":""West Fargo"",""region"":""ND"",""country"":""US"",""postcode"":""58078""}]",base,,current,"[""https://www.facebook.com/105280518356133""]",current
08f49b6c4449a47203ad3ec666816735,500f5b72e4b087e8b8f37358,"{""primary"":""Iglesia De Santiago Apostol"",""common"":{},""rules"":[]}",base,"{""primary"":""Community and Government > Spiritual Center > Church"",""alternate"":[]}",base,"[""http://www.antorchasantiagoapostol.com/""]",current,[null],base,"[{""freeform"":""Centro"",""locality"":""Santiago Pinotepa Nacional"",""region"":""oaxaca"",""country"":""MX"",""postcode"":""71600""}]",base,,current,"[""https://www.facebook.com/103930145033776""]",current
08f4a26190820480038552c3422fe112,5cb6b225d4cc98002ca4c4d9,"{""primary"":""沖縄そば 和々"",""common"":{},""rules"":[]}",base,"{""primary"":""japanese_restaurant"",""alternate"":[""diner"",""noodles_restaurant""]}",current,"[""https://japanese-regional-restaurant-136.business.site""]",base,"[""+818027762801""]",current,"[{""freeform"":""首里寒川町2-79-8"",""locality"":""那覇市"",""region"":""沖縄県"",""country"":""JP"",""postcode"":""903-0826""}]",base,,current,"[""https://www.facebook.com/103082634484766""]",current
08f2a1054b374a6e03b0339d4f43178e,505898dc5d24dabaa9bc5162,"{""primary"":""Coinstar"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > Bank"",""alternate"":[]}",base,"[""http://www.coinstar.com""]",base,"[""(800) 928-2274""]",base,"[{""freeform"":""75 Mayhill St"",""locality"":""Saddle Brook"",""region"":""NJ"",""country"":""US"",""postcode"":""07663""}]",base,,current,"[""https://www.twitter.com/coinstar"",null,null]",base
08f1e8050dc5e46303ce4d05bd79e0d9,4efe07f98b81b0190927559f,"{""primary"":""Blutopia"",""common"":{},""rules"":[]}",base,"{""primary"":""music_and_dvd_store"",""alternate"":[""shopping"",""topic_concert_venue""]}",current,"[""https://www.discogs.com/seller/sergiosanguedolce/profile""]",base,"[""+390669309373""]",current,"[{""freeform"":""Via Del Pigneto 116 A"",""locality"":""Roma"",""region"":""Roma"",""country"":""IT""}]",base,,current,"[""https://www.facebook.com/224815700924493""]",current
08f1f8ed954e688903d9d4d15500e46f,4f17f848e4b0bb143e92061a,"{""primary"":""En Vogue"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Health and Beauty Service > Hair Salon"",""alternate"":[]}",base,"[""http://www.envoguecoiffure.com""]",base,"[""+41442116644""]",current,"[{""freeform"":""Bahnhofstr."",""locality"":""Zürich"",""region"":""ZH"",""country"":""CH""}]",base,,current,"[""https://www.facebook.com/131568853701589""]",current
08f2e1b09352eb62034ea96997adb92d,611b0d63d3e7a6725f5f534a,"{""primary"":""ガスト 札幌手稲店"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Japanese Family Restaurant"",""alternate"":[]}",base,"[""https://store-info.skylark.co.jp/skylark/map/017739""]",base,"[""+81116882766""]",current,"[{""freeform"":""手稲区前田4条11丁目1-31"",""locality"":""札幌市手稲区"",""region"":""北海道"",""country"":""JP"",""postcode"":""006-0814""}]",base,[null],base,"[""https://www.facebook.com/103685578426603""]",current
08f4986440433a0603b6cd1ecb430ba5,542b53e9498ef054dbe813b3,"{""primary"":""La gran carpa"",""common"":{},""rules"":[]}",base,"{""primary"":""Arts and Entertainment > Circus"",""alternate"":[]}",base,[null],base,[null],base,"[{""country"":""MX""}]",base,[null],base,"[""https://www.facebook.com/729555107115670""]",current
08f1eb5ba816144903b0fcb227e14e49,59eeb00b95da0c7c4ff9b389,"{""primary"":""Studio Odontoiatrico Borgioli Dr. Andrea Medico Chirurgo"",""common"":{},""rules"":[]}",base,"{""primary"":""Health and Medicine > Dentist"",""alternate"":[]}",base,"[""https://www.studioodontoiatricoborgioli.com""]",base,"[""+390585633217""]",current,"[{""freeform"":""Piazza G. Menconi, 13"",""locality"":""Marina di Carrara"",""region"":""MS"",""country"":""IT"",""postcode"":""54033""}]",base,,current,"[null,""https://www.facebook.com/173720766151092"",null]",base
08f1f90209466d5e031c6fb8c6dc1846,5e199e6e7183de00089803f7,"{""primary"":""Kyriel Conseils"",""common"":{},""rules"":[]}",base,"{""primary"":""financial_service"",""alternate"":[""accountant"",""professional_services""]}",current,"[""http://www.kyriel-conseils.com""]",base,"[""+33478363058""]",current,"[{""freeform"":""11 Place des Minimes"",""locality"":""Lyon"",""region"":""Auvergne-Rhône-Alpes"",""country"":""FR"",""postcode"":""69005""}]",base,,current,"[null,""https://www.facebook.com/274232313028736"",null]",base
08fa9504334c568e03f13b9981b30422,51d1f70f498e65163387c7fc,"{""primary"":""Academia Performance"",""common"":{},""rules"":[]}",base,"{""primary"":""Community and Government > Education > College and University > College Gym"",""alternate"":[]}",base,[null],base,[null],base,"[{""freeform"":""Adolfo Condr"",""locality"":""Sao Miguel Do Oeste"",""region"":""SC"",""country"":""BR"",""postcode"":""89900-000""}]",base,[null],base,"[""https://www.facebook.com/195540257180182""]",current
08fa804d9661cd1903835a640b232157,4f878b0fe4b09582a09cfcee,"{""primary"":""Frischmann's"",""common"":{},""rules"":[]}",base,"{""primary"":""men's_clothing_store"",""alternate"":[""bar"",""fast_food_restaurant""]}",current,[null],base,"[""+554135357517""]",current,"[{""freeform"":""Shopping Total, Lojas 416/417"",""locality"":""Curitiba"",""region"":""Paraná"",""country"":""BR""}]",base,[null],base,"[""https://www.facebook.com/106429174461724""]",current
08f8ada9096a46e003525664e024b1ae,6fd70dee5e6542531c546705,"{""primary"":""Pousada das Flores."",""common"":{},""rules"":[]}",base,{},base,[null],base,[null],base,"[{""freeform"":""Via das Flores, 528"",""locality"":""Boa Vista"",""region"":""RR"",""country"":""BR"",""postcode"":""69309-393""}]",base,[null],base,"[""https://www.facebook.com/105198864938710""]",current
08f4455b18292962038cf1d967671225,5a826a47acb00b3ee5234862,"{""primary"":""Andy Allain - Thrivent"",""common"":{},""rules"":[]}",base,"{""primary"":""financial_service"",""alternate"":[""insurance_agency"",""financial_advising""]}",current,"[""https://connect.thrivent.com/andy-allain?y_source=1_MTU4NzUyODQtNDQwLWxvY2F0aW9uLndlYnNpdGU=""]",base,"[""+15042569861""]",current,"[{""freeform"":""2594 Front St"",""locality"":""Slidell"",""region"":""LA"",""country"":""US"",""postcode"":""70458""}]",base,,current,"[""https://www.facebook.com/1160888767267940""]",current
08f618c49a7528c003ccdd6a1e4805b9,5fb696146628442f48777bc7,"{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",base,"[""https://v1.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-thiruvottriyur-atm-thiruvottriyur-tiruvallur-17474/Home""]",base,"[""075739 19585""]",base,"[{""freeform"":""No 4, South Mada Street, Thiruvottriyur"",""locality"":""Tiruvallur"",""postcode"":""600019"",""region"":""Tamil Nadu"",""country"":""IN""}]",current,[null],base,"[null,null,null]",base
08f186db6aa752580326ded79000b83b,11e98d0051ef44b3e96ba91b,"{""primary"":""Bouquet d'Art"",""common"":{},""rules"":[]}",base,"{""primary"":""arts_and_entertainment"",""alternate"":[""art_school"",""flowers_and_gifts_shop""]}",current,"[""http://bouquetdart-floral.over-blog.com""]",base,"[""+33607033478""]",current,"[{""freeform"":""34 rue de la Reunion"",""locality"":""Montluçon"",""region"":""Allier"",""country"":""FR"",""postcode"":""03100""}]",base,[null],base,"[""https://www.facebook.com/154981177881035""]",current
08f1e80505821ce503d0fee349992585,4bab2ef5f964a5204f983ae3,"{""primary"":""Dolce Maniera"",""common"":{},""rules"":[]}",base,"{""primary"":""bakery"",""alternate"":[""desserts"",""cupcake_shop""]}",current,"[""http://www.dolcemaniera.eu""]",base,"[""+39063700570""]",current,"[{""freeform"":""Via Barletta, 27"",""locality"":""Roma"",""region"":""Lazio"",""country"":""IT"",""postcode"":""00192""}]",base,,current,"[null,""https://www.facebook.com/1481239958788203"",null]",base
08f66e090c896d5d0364d4aefdf74788,28aace9ffdef44044b87b02a,"{""primary"":""Agromundisales Ltda"",""common"":{},""rules"":[]}",base,"{""primary"":""agriculture"",""alternate"":[""food"",""commercial_industrial""]}",current,"[""http://universaldesales.com/""]",current,"[""+573232176290""]",current,"[{""freeform"":""Calle 9 S 8-62"",""locality"":""Bogotá"",""region"":""Bogotá, D.C."",""country"":""CO""}]",base,[null],base,"[""https://www.facebook.com/107801071483964""]",current
08f39601a8c728f403dfddb10196c679,5e4d665d7a0e4a0008ab8f28,"{""primary"":""Intérieur Métal"",""common"":{},""rules"":[]}",base,"{""primary"":""metal_fabricator"",""alternate"":[""furniture_store""]}",current,"[""http://www.interieurmetal.com""]",base,"[""+33686846695""]",current,"[{""freeform"":""44 Rue des Champs Elysées"",""locality"":""Toulouse"",""region"":""Occitanie"",""country"":""FR"",""postcode"":""31500""}]",base,,current,"[""https://www.facebook.com/975581885859507""]",current
08f1ea559883492c03bf7e33805a4382,cec13e911fc4484bbce0fb9d,"{""primary"":""Un Sogno Verde"",""common"":{},""rules"":[]}",base,"{""primary"":""gardener"",""alternate"":[""home_improvement_store"",""nursery_and_gardening""]}",current,"[""http://unsognoverde.it/""]",current,"[""+393293657448""]",current,"[{""freeform"":""Via Molinella 83 1"",""locality"":""Pianiga"",""region"":""Venezia"",""country"":""IT"",""postcode"":""30030""}]",base,,current,"[""https://www.facebook.com/289790044455413""]",current
08f1fa9b74c33ccc039483228348fd42,588080e784677a061979b24a,"{""primary"":""EURONICS Zeulenroda"",""common"":{},""rules"":[]}",base,"{""primary"":""electronics"",""alternate"":[""computer_store"",""audio_visual_equipment_store""]}",current,"[""https://www.euronics.de/zeulenroda-hifiboehm/""]",base,"[""+493662899321""]",current,"[{""freeform"":""Markt 5"",""locality"":""Zeulenroda"",""region"":""TH"",""country"":""DE"",""postcode"":""07937""}]",base,,current,"[""https://www.facebook.com/225001078197147""]",current
08f2a142ea51691e0300e60521e66ed7,520fa837bce68076c4b58a66,"{""primary"":""YD SPA & Orange Wellness Massage"",""common"":{},""rules"":[]}",base,"{""primary"":""day_spa"",""alternate"":[""massage"",""spas"",""beauty_and_spa""]}",current,[null],base,"[""(203) 298-9988""]",base,"[{""freeform"":""557F Boston Post Rd"",""locality"":""Orange"",""region"":""CT"",""country"":""US"",""postcode"":""06477""}]",base,,current,"[null,null,null]",base
08f1e88cd5cb0735039d5d6c5e702596,1c8a9a114e594cb04e1e4c65,"{""primary"":""Centro Aperto Polivalente per Minori Lol"",""common"":{},""rules"":[]}",base,"{""primary"":""sports_and_recreation_venue"",""alternate"":[""education"",""active_life""]}",current,"[""http://centrololandria.wix.com/chi-siamo""]",base,"[""+390883565578""]",current,"[{""freeform"":""Via Giacomo Carissimi 24"",""locality"":""Andria"",""region"":""Barletta-Andria-Trani"",""country"":""IT"",""postcode"":""76123""}]",base,[null],base,"[""https://www.facebook.com/1713973498875562""]",current
08f1fa562dca17a403f1b942fafa18ea,587e029965e7c7514c286c2d,"{""primary"":""ACEMarine GmbH"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Automotive Service > Automotive Repair Shop"",""alternate"":[""Retail > Sporting Goods Retail > Bicycle Store""]}",base,"[""http://acemarine-shop.de""]",base,"[""04921 823239""]",base,"[{""freeform"":""Landstr. 90"",""locality"":""Grevenbroich"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""41516""}]",base,,current,"[null,null,null]",base
08f2a149153094820329fd6db5d1e4f6,d1e316a6c214238e7f3f989e,"{""primary"":""Coinstar | Bitcoin ATM"",""common"":{},""rules"":[]}",base,{},base,[null],base,"[""(800) 928-2274""]",base,"[{""freeform"":""1600 Memorial Dr"",""locality"":""Chicopee"",""region"":""MA"",""country"":""US"",""postcode"":""01020""}]",base,,current,"[null,null,null]",base
08f603386c39180c0336a0e2bf35395b,5c3c4356535d6f002c62e98a,"{""primary"":""I Dine Chettinad Virundhu"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > Indian Restaurant > South Indian Restaurant"",""alternate"":[]}",base,[null],base,"[""+914222300000""]",current,"[{""freeform"":""Geetha Hall Road"",""locality"":""Coimbatore"",""region"":""Tamil Nadu"",""country"":""IN"",""postcode"":""641018""}]",base,[null],base,"[""https://www.facebook.com/179443762758526""]",current
08f1f064de8c019803d532b1a29fd5c0,5e99e34fe033e10008155b08,"{""primary"":""Jomaclean - Gebäudedienste"",""common"":{},""rules"":[]}",base,"{""primary"":""home_cleaning"",""alternate"":[""professional_services""]}",current,"[""https://www.jomaclean.de""]",base,"[""+491739267281""]",current,"[{""freeform"":""Gustav-Schatz-Weg 30"",""locality"":""Bad Bramstedt"",""region"":""Schleswig-Holstein"",""country"":""DE"",""postcode"":""24576""}]",base,,current,"[""https://www.facebook.com/110949733904301""]",current
08f64a4d9eb6d72e033570a0d94c1cee,5664fda2498ef74a72f417a5,"{""primary"":""ก๋วยเตี๋ยวปลาสดนครนายก"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Noodle Restaurant"",""alternate"":[]}",base,[null],base,"[""+66861599548""]",current,"[{""country"":""TH""}]",base,[null],base,"[""https://www.facebook.com/486665972143029""]",current
08f2a963292692c0033e8eb7f4a3a9f4,399904056a1142368a1c40a4,"{""primary"":""Jim Shaffer Realty"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Real Estate Service > Property Management Office"",""alternate"":[""Business and Professional Services > Real Estate Service > Real Estate Agency""]}",base,"[""https://www.jimshafferrealty.com""]",base,"[""+14197335773""]",current,"[{""freeform"":""11661 State Route 707"",""locality"":""Mendon"",""region"":""OH"",""country"":""US"",""postcode"":""45862""}]",base,[null],base,"[""https://www.facebook.com/286909015065013""]",current
08f1969c9b6648a603bcbfe76a19c00c,525e556511d28a33930775c5,"{""primary"":""Dance 4 Life"",""common"":{},""rules"":[]}",base,"{""primary"":""community_services_non_profits"",""alternate"":[""music_venue""]}",current,"[""http://www.dance4life.nl""]",base,"[""+31205216655""]",current,"[{""freeform"":""Spuistraat 239"",""locality"":""Amsterdam"",""region"":""Noord-Holland"",""country"":""NL""}]",base,,current,"[""https://www.facebook.com/125597560815273""]",current
