record_index,id,attribute,current_value,base_value,current_confidence,base_confidence,label
3222,34b41060-1f87-4b94-ae6f-aab67eac6e56,websites,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3222,34b41060-1f87-4b94-ae6f-aab67eac6e56,phones,,,0.9500626074407351,0.7790513381014027,current
3222,34b41060-1f87-4b94-ae6f-aab67eac6e56,addresses,loma vista parkway,loma vista parkway,0.9500626074407351,0.7790513381014027,current
3222,34b41060-1f87-4b94-ae6f-aab67eac6e56,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3222,34b41060-1f87-4b94-ae6f-aab67eac6e56,socials,https://www.facebook.com/483074045531919,https://www.facebook.com/483074045531919,0.9500626074407351,0.7790513381014027,current
3223,efe8a14a-8964-4ede-aa0f-e06b6471522c,names,the mustang,the mustang,0.9885143997113691,0.8105818077633227,current
3223,efe8a14a-8964-4ede-aa0f-e06b6471522c,categories,restaurant,restaurant,0.9885143997113691,0.8105818077633227,current
3223,efe8a14a-8964-4ede-aa0f-e06b6471522c,websites,"[""http://www.mustangparkcity.com/""]","[""http://www.mustangparkcity.com/""]",0.9885143997113691,0.8105818077633227,current
3223,efe8a14a-8964-4ede-aa0f-e06b6471522c,phones,14356583975,14356583975,0.9885143997113691,0.8105818077633227,current
3223,efe8a14a-8964-4ede-aa0f-e06b6471522c,addresses,890 main street,890 main street,0.9885143997113691,0.8105818077633227,current
3223,efe8a14a-8964-4ede-aa0f-e06b6471522c,emails,<na>,<na>,0.9885143997113691,0.8105818077633227,current
3223,efe8a14a-8964-4ede-aa0f-e06b6471522c,socials,https://www.facebook.com/782132391871118,https://www.facebook.com/782132391871118,0.9885143997113691,0.8105818077633227,current
3224,387e09e6-0e9b-4763-a877-d6d740f48d7a,names,wesley chapel,wesley chapel,0.9500626074407351,0.7790513381014027,current
3224,387e09e6-0e9b-4763-a877-d6d740f48d7a,categories,church cathedral,church cathedral,0.9500626074407351,0.7790513381014027,current
3224,387e09e6-0e9b-4763-a877-d6d740f48d7a,websites,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3224,387e09e6-0e9b-4763-a877-d6d740f48d7a,phones,18147353921,18147353921,0.9500626074407351,0.7790513381014027,current
3224,387e09e6-0e9b-4763-a877-d6d740f48d7a,addresses,1299 e mattie road,1299 e mattie road,0.9500626074407351,0.7790513381014027,current
3224,387e09e6-0e9b-4763-a877-d6d740f48d7a,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3224,387e09e6-0e9b-4763-a877-d6d740f48d7a,socials,https://www.facebook.com/1092484417440451,https://www.facebook.com/1092484417440451,0.9500626074407351,0.7790513381014027,current
3225,f2b130e1-ae27-41ef-a25c-2a6a3ee58f77,names,"r and o tire, lube, and chassis","r and o tire, lube, and chassis",0.9500626074407351,0.7790513381014027,current
3225,f2b130e1-ae27-41ef-a25c-2a6a3ee58f77,categories,tire dealer and repair,tire dealer and repair,0.9500626074407351,0.7790513381014027,current
3225,f2b130e1-ae27-41ef-a25c-2a6a3ee58f77,websites,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3225,f2b130e1-ae27-41ef-a25c-2a6a3ee58f77,phones,12567476656,12567476656,0.9500626074407351,0.7790513381014027,current
3225,f2b130e1-ae27-41ef-a25c-2a6a3ee58f77,addresses,30335 highway 278,30335 highway 278,0.9500626074407351,0.7790513381014027,current
3225,f2b130e1-ae27-41ef-a25c-2a6a3ee58f77,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3225,f2b130e1-ae27-41ef-a25c-2a6a3ee58f77,socials,https://www.facebook.com/109429988435288,https://www.facebook.com/109429988435288,0.9500626074407351,0.7790513381014027,current
3226,b552972b-8983-4443-9de5-1c1b674aefbe,names,top notch,top notch,0.9500626074407351,0.7790513381014027,current
3226,b552972b-8983-4443-9de5-1c1b674aefbe,categories,restaurant,restaurant,0.9500626074407351,0.7790513381014027,current
3226,b552972b-8983-4443-9de5-1c1b674aefbe,websites,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3226,b552972b-8983-4443-9de5-1c1b674aefbe,phones,19012135000,19012135000,0.9500626074407351,0.7790513381014027,current
3226,b552972b-8983-4443-9de5-1c1b674aefbe,addresses,4298 stage road,4298 stage road,0.9500626074407351,0.7790513381014027,current
3226,b552972b-8983-4443-9de5-1c1b674aefbe,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3226,b552972b-8983-4443-9de5-1c1b674aefbe,socials,https://www.facebook.com/103616295887469,https://www.facebook.com/103616295887469,0.9500626074407351,0.7790513381014027,current
3227,45395512-b33b-4f27-ae98-08ff92f3817c,names,peace evangelical lutheran church,peace evangelical lutheran church,0.9885143997113691,0.8105818077633227,current
3227,45395512-b33b-4f27-ae98-08ff92f3817c,categories,church cathedral,church cathedral,0.9885143997113691,0.8105818077633227,current
3227,45395512-b33b-4f27-ae98-08ff92f3817c,websites,"[""http://www.peacecanton.org/""]","[""http://www.peacecanton.org/""]",0.9885143997113691,0.8105818077633227,current
3227,45395512-b33b-4f27-ae98-08ff92f3817c,phones,13304844400,13304844400,0.9885143997113691,0.8105818077633227,current
3227,45395512-b33b-4f27-ae98-08ff92f3817c,addresses,3828 cleveland avenue s,3828 cleveland avenue s,0.9885143997113691,0.8105818077633227,current
3227,45395512-b33b-4f27-ae98-08ff92f3817c,emails,<na>,<na>,0.9885143997113691,0.8105818077633227,current
3227,45395512-b33b-4f27-ae98-08ff92f3817c,socials,https://www.facebook.com/558574467563840,https://www.facebook.com/558574467563840,0.9885143997113691,0.8105818077633227,current
3228,77c765be-c3bf-4331-8025-55f694e94d6e,names,equipmentshare,equipmentshare,0.9885143997113691,0.8105818077633227,current
3228,77c765be-c3bf-4331-8025-55f694e94d6e,categories,industrial equipment,industrial equipment,0.9885143997113691,0.8105818077633227,current
3228,77c765be-c3bf-4331-8025-55f694e94d6e,websites,"[""https://www.equipmentshare.com/locations/nd-mandan-equipment-rental""]","[""https://www.equipmentshare.com/locations/nd-mandan-equipment-rental""]",0.9885143997113691,0.8105818077633227,current
3228,77c765be-c3bf-4331-8025-55f694e94d6e,phones,17012995940,17012995940,0.9885143997113691,0.8105818077633227,current
3228,77c765be-c3bf-4331-8025-55f694e94d6e,addresses,3015 memorial highway se,3015 memorial highway se,0.9885143997113691,0.8105818077633227,current
3228,77c765be-c3bf-4331-8025-55f694e94d6e,emails,<na>,<na>,0.9885143997113691,0.8105818077633227,current
3228,77c765be-c3bf-4331-8025-55f694e94d6e,socials,https://www.facebook.com/618176331382141,https://www.facebook.com/618176331382141,0.9885143997113691,0.8105818077633227,current
3229,8ce3de1c-a4db-49ca-b91c-0d13472b2ff6,names,publix pharmacy,publix pharmacy,0.986301064491272,0.808766872882843,current
3229,8ce3de1c-a4db-49ca-b91c-0d13472b2ff6,categories,pharmacy,pharmacy,0.986301064491272,0.808766872882843,current
3229,8ce3de1c-a4db-49ca-b91c-0d13472b2ff6,websites,"[""https://www.publix.com/locations/1292""]","[""https://www.publix.com/locations/1292""]",0.986301064491272,0.808766872882843,current
3229,8ce3de1c-a4db-49ca-b91c-0d13472b2ff6,phones,12519482781,12519482781,0.986301064491272,0.808766872882843,current
3229,8ce3de1c-a4db-49ca-b91c-0d13472b2ff6,addresses,160 cotton creek drive,160 cotton creek drive,0.986301064491272,0.808766872882843,current
3229,8ce3de1c-a4db-49ca-b91c-0d13472b2ff6,emails,<na>,<na>,0.986301064491272,0.808766872882843,current
3229,8ce3de1c-a4db-49ca-b91c-0d13472b2ff6,socials,https://www.facebook.com/388951711610092,https://www.facebook.com/388951711610092,0.986301064491272,0.808766872882843,current
3230,9fafe3aa-30a7-4222-b82a-b7987e0121a5,names,equels law firm,equels law firm,0.77,0.6314,current
3230,9fafe3aa-30a7-4222-b82a-b7987e0121a5,categories,legal services,legal services,0.77,0.6314,current
3230,9fafe3aa-30a7-4222-b82a-b7987e0121a5,websites,"[""http://www.equelslaw.com""]","[""http://www.equelslaw.com""]",0.77,0.6314,current
3230,9fafe3aa-30a7-4222-b82a-b7987e0121a5,phones,4078390095,4078390095,0.77,0.6314,current
3230,9fafe3aa-30a7-4222-b82a-b7987e0121a5,addresses,860 n orange avenue ste a,860 n orange avenue ste a,0.77,0.6314,current
3230,9fafe3aa-30a7-4222-b82a-b7987e0121a5,emails,<na>,<na>,0.77,0.6314,current
3230,9fafe3aa-30a7-4222-b82a-b7987e0121a5,socials,<na>,<na>,0.77,0.6314,current
3231,32541e50-a31c-4151-95f3-86e14f59ffaa,names,prestige cutz barbershop,prestige cutz barbershop,0.9500626074407351,0.7790513381014027,current
3231,32541e50-a31c-4151-95f3-86e14f59ffaa,categories,barber,barber,0.9500626074407351,0.7790513381014027,current
3231,32541e50-a31c-4151-95f3-86e14f59ffaa,websites,"[""https://prestige-cutz-barbershop.business.site""]","[""https://prestige-cutz-barbershop.business.site""]",0.9500626074407351,0.7790513381014027,current
3231,32541e50-a31c-4151-95f3-86e14f59ffaa,phones,16233123859,16233123859,0.9500626074407351,0.7790513381014027,current
3231,32541e50-a31c-4151-95f3-86e14f59ffaa,addresses,12232 n 51st avenue,12232 n 51st avenue,0.9500626074407351,0.7790513381014027,current
3231,32541e50-a31c-4151-95f3-86e14f59ffaa,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3231,32541e50-a31c-4151-95f3-86e14f59ffaa,socials,https://www.facebook.com/105107114840851,https://www.facebook.com/105107114840851,0.9500626074407351,0.7790513381014027,current
3232,cd335c89-c2dd-4036-9f4f-f4f6e9e1f4eb,names,state farm insurance,state farm insurance,1.0,0.82,current
3232,cd335c89-c2dd-4036-9f4f-f4f6e9e1f4eb,categories,insurance agency,insurance agency,1.0,0.82,current
3232,cd335c89-c2dd-4036-9f4f-f4f6e9e1f4eb,websites,"[""https://www.bryanbromley.com""]","[""https://www.bryanbromley.com""]",1.0,0.82,current
3232,cd335c89-c2dd-4036-9f4f-f4f6e9e1f4eb,phones,15864464600,15864464600,1.0,0.82,current
3232,cd335c89-c2dd-4036-9f4f-f4f6e9e1f4eb,addresses,551 e 11 mile road,551 e 11 mile road,1.0,0.82,current
3232,cd335c89-c2dd-4036-9f4f-f4f6e9e1f4eb,emails,bryan@bryanbromley.com,bryan@bryanbromley.com,1.0,0.82,current
3232,cd335c89-c2dd-4036-9f4f-f4f6e9e1f4eb,socials,https://www.yelp.com/biz/jnd2n8tshhstws7affo1hq,https://www.yelp.com/biz/jnd2n8tshhstws7affo1hq,1.0,0.82,current
3233,3e2f8fa8-57d9-43b5-ab49-2cbb487629ac,names,chicago european dress boutique - love my lucky dress,chicago european dress boutique - love my lucky dress,0.9500626074407351,0.7790513381014027,current
3233,3e2f8fa8-57d9-43b5-ab49-2cbb487629ac,categories,boutique,boutique,0.9500626074407351,0.7790513381014027,current
3233,3e2f8fa8-57d9-43b5-ab49-2cbb487629ac,websites,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3233,3e2f8fa8-57d9-43b5-ab49-2cbb487629ac,phones,17737597773,17737597773,0.9500626074407351,0.7790513381014027,current
3233,3e2f8fa8-57d9-43b5-ab49-2cbb487629ac,addresses,4962 n milwaukee avenue,4962 n milwaukee avenue,0.9500626074407351,0.7790513381014027,current
3233,3e2f8fa8-57d9-43b5-ab49-2cbb487629ac,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3233,3e2f8fa8-57d9-43b5-ab49-2cbb487629ac,socials,https://www.facebook.com/291119491343508,https://www.facebook.com/291119491343508,0.9500626074407351,0.7790513381014027,current
3234,11548afe-6e5e-4aa3-b18d-26e0551fb32b,names,dance unlimited school of dance,dance unlimited school of dance,0.6392360292383872,0.5241735439754774,current
3234,11548afe-6e5e-4aa3-b18d-26e0551fb32b,categories,dance school,dance school,0.6392360292383872,0.5241735439754774,current
3234,11548afe-6e5e-4aa3-b18d-26e0551fb32b,websites,<na>,<na>,0.6392360292383872,0.5241735439754774,current
3234,11548afe-6e5e-4aa3-b18d-26e0551fb32b,phones,12156851890,12156851890,0.6392360292383872,0.5241735439754774,current
3234,11548afe-6e5e-4aa3-b18d-26e0551fb32b,addresses,1200 wharton street,1200 wharton street,0.6392360292383872,0.5241735439754774,current
3234,11548afe-6e5e-4aa3-b18d-26e0551fb32b,emails,<na>,<na>,0.6392360292383872,0.5241735439754774,current
3234,11548afe-6e5e-4aa3-b18d-26e0551fb32b,socials,https://www.facebook.com/229476443871597,https://www.facebook.com/229476443871597,0.6392360292383872,0.5241735439754774,current
3235,329fcd54-e462-438b-8d3b-c0f1cd934406,names,callorange garage door repair,callorange garage door repair,0.9500626074407351,0.7790513381014027,current
3235,329fcd54-e462-438b-8d3b-c0f1cd934406,categories,business manufacturing and supply,business manufacturing and supply,0.9500626074407351,0.7790513381014027,current
3235,329fcd54-e462-438b-8d3b-c0f1cd934406,websites,"[""https://callorange-garage-repair.com/""]","[""https://callorange-garage-repair.com/""]",0.9500626074407351,0.7790513381014027,current
3235,329fcd54-e462-438b-8d3b-c0f1cd934406,phones,14806903344,14806903344,0.9500626074407351,0.7790513381014027,current
3235,329fcd54-e462-438b-8d3b-c0f1cd934406,addresses,2101 e broadway road,2101 e broadway road,0.9500626074407351,0.7790513381014027,current
3235,329fcd54-e462-438b-8d3b-c0f1cd934406,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3235,329fcd54-e462-438b-8d3b-c0f1cd934406,socials,https://www.facebook.com/104166972633877,https://www.facebook.com/104166972633877,0.9500626074407351,0.7790513381014027,current
3236,e5f7a15b-f8a4-4ed7-9426-668bfbed0a0b,names,mt olive missionary baptist,mt olive missionary baptist,0.9500626074407351,0.7790513381014027,current
3236,e5f7a15b-f8a4-4ed7-9426-668bfbed0a0b,categories,baptist church,baptist church,0.9500626074407351,0.7790513381014027,current
3236,e5f7a15b-f8a4-4ed7-9426-668bfbed0a0b,websites,"[""http://businessfinder.cleveland.com/mt-olive-missionary-baptist-church""]","[""http://businessfinder.cleveland.com/mt-olive-missionary-baptist-church""]",0.9500626074407351,0.7790513381014027,current
3236,e5f7a15b-f8a4-4ed7-9426-668bfbed0a0b,phones,14192222308,14192222308,0.9500626074407351,0.7790513381014027,current
3236,e5f7a15b-f8a4-4ed7-9426-668bfbed0a0b,addresses,1406 street johns avenue,1406 street johns avenue,0.9500626074407351,0.7790513381014027,current
3236,e5f7a15b-f8a4-4ed7-9426-668bfbed0a0b,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3236,e5f7a15b-f8a4-4ed7-9426-668bfbed0a0b,socials,https://www.facebook.com/665308520010465,https://www.facebook.com/665308520010465,0.9500626074407351,0.7790513381014027,current
3237,afedf0f3-c7f4-46fb-bd8d-348eb6a8eab9,names,george's of seymour,george's of seymour,0.77,0.6314,current
3237,afedf0f3-c7f4-46fb-bd8d-348eb6a8eab9,categories,automotive repair,automotive repair,0.77,0.6314,current
3237,afedf0f3-c7f4-46fb-bd8d-348eb6a8eab9,websites,"[""http://www.georgeofseymour.com""]","[""http://www.georgeofseymour.com""]",0.77,0.6314,current
3237,afedf0f3-c7f4-46fb-bd8d-348eb6a8eab9,phones,8125224423,8125224423,0.77,0.6314,current
3237,afedf0f3-c7f4-46fb-bd8d-348eb6a8eab9,addresses,301 e 2nd street,301 e 2nd street,0.77,0.6314,current
3237,afedf0f3-c7f4-46fb-bd8d-348eb6a8eab9,emails,<na>,<na>,0.77,0.6314,current
3237,afedf0f3-c7f4-46fb-bd8d-348eb6a8eab9,socials,<na>,<na>,0.77,0.6314,current
3238,f0ced95f-4ae0-4b45-a02f-48417d80730b,names,jesse's fireworks,jesse's fireworks,0.9500626074407351,0.7790513381014027,current
3238,f0ced95f-4ae0-4b45-a02f-48417d80730b,categories,firework retailer,firework retailer,0.9500626074407351,0.7790513381014027,current
3238,f0ced95f-4ae0-4b45-a02f-48417d80730b,websites,"[""https://facebook.com/100076323311007""]","[""https://facebook.com/100076323311007""]",0.9500626074407351,0.7790513381014027,current
3238,f0ced95f-4ae0-4b45-a02f-48417d80730b,phones,14093845330,14093845330,0.9500626074407351,0.7790513381014027,current
3238,f0ced95f-4ae0-4b45-a02f-48417d80730b,addresses,3181 us highway 96 n,3181 us highway 96 n,0.9500626074407351,0.7790513381014027,current
3238,f0ced95f-4ae0-4b45-a02f-48417d80730b,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3238,f0ced95f-4ae0-4b45-a02f-48417d80730b,socials,https://www.facebook.com/107029538501337,https://www.facebook.com/107029538501337,0.9500626074407351,0.7790513381014027,current
3239,7649de26-b18e-4000-8606-db41daadd0ee,names,hunterdon woman's imaging center,hunterdon woman's imaging center,0.77,0.6314,current
3239,7649de26-b18e-4000-8606-db41daadd0ee,categories,diagnostic imaging,diagnostic imaging,0.77,0.6314,current
3239,7649de26-b18e-4000-8606-db41daadd0ee,websites,"[""http://www.hunterdonhealth.org/services/imaging-services/imaging-centers""]","[""http://www.hunterdonhealth.org/services/imaging-services/imaging-centers""]",0.77,0.6314,current
3239,7649de26-b18e-4000-8606-db41daadd0ee,phones,9087824700,9087824700,0.77,0.6314,current
3239,7649de26-b18e-4000-8606-db41daadd0ee,addresses,121 route 31 s ste 1100,121 route 31 s ste 1100,0.77,0.6314,current
3239,7649de26-b18e-4000-8606-db41daadd0ee,emails,<na>,<na>,0.77,0.6314,current
3239,7649de26-b18e-4000-8606-db41daadd0ee,socials,<na>,<na>,0.77,0.6314,current
3240,345219d0-6390-4fc9-bd64-3021b6986389,names,minute key,minute key,0.9471,0.776622,current
3240,345219d0-6390-4fc9-bd64-3021b6986389,categories,key and locksmith,key and locksmith,0.9471,0.776622,current
3240,345219d0-6390-4fc9-bd64-3021b6986389,websites,"[""https://www.minutekey.com/key-services/texas/austin/locksmith-key-copy-duplication-1200-barbara-jordan-blvd-suite-100/27062/""]","[""https://www.minutekey.com/key-services/texas/austin/locksmith-key-copy-duplication-1200-barbara-jordan-blvd-suite-100/27062/""]",0.9471,0.776622,current
3240,345219d0-6390-4fc9-bd64-3021b6986389,phones,7379005331,7379005331,0.9471,0.776622,current
3240,345219d0-6390-4fc9-bd64-3021b6986389,addresses,1200 barbara jordan boulevard ste 100,1200 barbara jordan boulevard ste 100,0.9471,0.776622,current
3240,345219d0-6390-4fc9-bd64-3021b6986389,emails,<na>,<na>,0.9471,0.776622,current
3240,345219d0-6390-4fc9-bd64-3021b6986389,socials,<na>,<na>,0.9471,0.776622,current
3241,7533041d-e593-4380-b6bd-eaf619e0492d,names,triangle mini storage,triangle mini storage,0.9885143997113691,0.8105818077633227,current
3241,7533041d-e593-4380-b6bd-eaf619e0492d,categories,storage facility,storage facility,0.9885143997113691,0.8105818077633227,current
3241,7533041d-e593-4380-b6bd-eaf619e0492d,websites,"[""http://www.webselfstorage.com/en/self_storage/wilmington_il/zip_60481/triangle_mini_storage/025438""]","[""http://www.webselfstorage.com/en/self_storage/wilmington_il/zip_60481/triangle_mini_storage/025438""]",0.9885143997113691,0.8105818077633227,current
3241,7533041d-e593-4380-b6bd-eaf619e0492d,phones,18154765182,18154765182,0.9885143997113691,0.8105818077633227,current
3241,7533041d-e593-4380-b6bd-eaf619e0492d,addresses,24700 stripmine road,24700 stripmine road,0.9885143997113691,0.8105818077633227,current
3241,7533041d-e593-4380-b6bd-eaf619e0492d,emails,<na>,<na>,0.9885143997113691,0.8105818077633227,current
3241,7533041d-e593-4380-b6bd-eaf619e0492d,socials,https://www.facebook.com/158139250887370,https://www.facebook.com/158139250887370,0.9885143997113691,0.8105818077633227,current
3242,bbf5e1a1-b069-4fa4-9bed-43900747b98e,names,wild abundance,wild abundance,0.5701943844492441,0.46755939524838014,current
3242,bbf5e1a1-b069-4fa4-9bed-43900747b98e,categories,school,school,0.5701943844492441,0.46755939524838014,current
3242,bbf5e1a1-b069-4fa4-9bed-43900747b98e,websites,"[""http://wildabundance.net/""]","[""http://wildabundance.net/""]",0.5701943844492441,0.46755939524838014,current
3242,bbf5e1a1-b069-4fa4-9bed-43900747b98e,phones,,,0.5701943844492441,0.46755939524838014,current
3242,bbf5e1a1-b069-4fa4-9bed-43900747b98e,addresses,weaverville nc us,weaverville nc us,0.5701943844492441,0.46755939524838014,current
3242,bbf5e1a1-b069-4fa4-9bed-43900747b98e,emails,<na>,<na>,0.5701943844492441,0.46755939524838014,current
3242,bbf5e1a1-b069-4fa4-9bed-43900747b98e,socials,https://www.facebook.com/814852635202027,https://www.facebook.com/814852635202027,0.5701943844492441,0.46755939524838014,current
3243,3edddd6c-9b7a-4469-8794-cd17f92a54b1,names,"the john green house - nyack, ny","the john green house - nyack, ny",0.9500626074407351,0.7790513381014027,current
3243,3edddd6c-9b7a-4469-8794-cd17f92a54b1,categories,landmark and historical building,landmark and historical building,0.9500626074407351,0.7790513381014027,current
3243,3edddd6c-9b7a-4469-8794-cd17f92a54b1,websites,"[""http://www.johngreenhouse.org/""]","[""http://www.johngreenhouse.org/""]",0.9500626074407351,0.7790513381014027,current
3243,3edddd6c-9b7a-4469-8794-cd17f92a54b1,phones,,,0.9500626074407351,0.7790513381014027,current
3243,3edddd6c-9b7a-4469-8794-cd17f92a54b1,addresses,23 main street,23 main street,0.9500626074407351,0.7790513381014027,current
3243,3edddd6c-9b7a-4469-8794-cd17f92a54b1,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3243,3edddd6c-9b7a-4469-8794-cd17f92a54b1,socials,https://www.facebook.com/1184534124896227,https://www.facebook.com/1184534124896227,0.9500626074407351,0.7790513381014027,current
3244,b5b488a6-c392-43fc-8c28-e864704e237f,names,island brew coffeehouse,island brew coffeehouse,0.77,0.6314,current
3244,b5b488a6-c392-43fc-8c28-e864704e237f,categories,coffee shop,coffee shop,0.77,0.6314,current
3244,b5b488a6-c392-43fc-8c28-e864704e237f,websites,"[""http://www.hogislandbbq.com""]","[""http://www.hogislandbbq.com""]",0.77,0.6314,current
3244,b5b488a6-c392-43fc-8c28-e864704e237f,phones,8087341333,8087341333,0.77,0.6314,current
3244,b5b488a6-c392-43fc-8c28-e864704e237f,addresses,1137 11th avenue,1137 11th avenue,0.77,0.6314,current
3244,b5b488a6-c392-43fc-8c28-e864704e237f,emails,<na>,<na>,0.77,0.6314,current
3244,b5b488a6-c392-43fc-8c28-e864704e237f,socials,<na>,<na>,0.77,0.6314,current
3245,71770891-2c1d-4eb9-8345-4dc68cf32fcd,names,camp albright and event center llc,camp albright and event center llc,0.9735918045043945,0.7983452796936035,current
3245,71770891-2c1d-4eb9-8345-4dc68cf32fcd,categories,event planning,event planning,0.9735918045043945,0.7983452796936035,current
3245,71770891-2c1d-4eb9-8345-4dc68cf32fcd,websites,"[""https://www.campalbright.com/""]","[""https://www.campalbright.com/""]",0.9735918045043945,0.7983452796936035,current
3245,71770891-2c1d-4eb9-8345-4dc68cf32fcd,phones,12314654051,12314654051,0.9735918045043945,0.7983452796936035,current
3245,71770891-2c1d-4eb9-8345-4dc68cf32fcd,addresses,3156 190th avenue,3156 190th avenue,0.9735918045043945,0.7983452796936035,current
3245,71770891-2c1d-4eb9-8345-4dc68cf32fcd,emails,<na>,<na>,0.9735918045043945,0.7983452796936035,current
3245,71770891-2c1d-4eb9-8345-4dc68cf32fcd,socials,https://www.facebook.com/183269649944484,https://www.facebook.com/183269649944484,0.9735918045043945,0.7983452796936035,current
3246,17e7a04d-6217-449f-8a91-5c965cb29eeb,names,the golightly law firm plc,the golightly law firm plc,0.9500626074407351,0.7790513381014027,current
3246,17e7a04d-6217-449f-8a91-5c965cb29eeb,categories,lawyer,lawyer,0.9500626074407351,0.7790513381014027,current
3246,17e7a04d-6217-449f-8a91-5c965cb29eeb,websites,"[""http://www.golightlylaw.com""]","[""http://www.golightlylaw.com""]",0.9500626074407351,0.7790513381014027,current
3246,17e7a04d-6217-449f-8a91-5c965cb29eeb,phones,18046583873,18046583873,0.9500626074407351,0.7790513381014027,current
3246,17e7a04d-6217-449f-8a91-5c965cb29eeb,addresses,2016 john rolfe parkway,2016 john rolfe parkway,0.9500626074407351,0.7790513381014027,current
3246,17e7a04d-6217-449f-8a91-5c965cb29eeb,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3246,17e7a04d-6217-449f-8a91-5c965cb29eeb,socials,https://www.facebook.com/128175390525880,https://www.facebook.com/128175390525880,0.9500626074407351,0.7790513381014027,current
3247,b8555f59-00ad-406f-8081-21b02ee544eb,names,at&t store,at&t store,0.77,0.6314,current
3247,b8555f59-00ad-406f-8081-21b02ee544eb,categories,mobile phone store,mobile phone store,0.77,0.6314,current
3247,b8555f59-00ad-406f-8081-21b02ee544eb,websites,"[""https://www.att.com/stores/indiana/evansville/119295""]","[""https://www.att.com/stores/indiana/evansville/119295""]",0.77,0.6314,current
3247,b8555f59-00ad-406f-8081-21b02ee544eb,phones,8127774447,8127774447,0.77,0.6314,current
3247,b8555f59-00ad-406f-8081-21b02ee544eb,addresses,800 n green river road spc 204,800 n green river road spc 204,0.77,0.6314,current
3247,b8555f59-00ad-406f-8081-21b02ee544eb,emails,johndoe@att.net,johndoe@att.net,0.77,0.6314,current
3247,b8555f59-00ad-406f-8081-21b02ee544eb,socials,https://www.twitter.com/attexperiences,https://www.twitter.com/attexperiences,0.77,0.6314,current
3248,1d95078e-d48f-4936-a1ea-94858f7c539f,names,"rosemarie boehm, md","rosemarie boehm, md",0.77,0.6314,current
3248,1d95078e-d48f-4936-a1ea-94858f7c539f,categories,sports medicine,sports medicine,0.77,0.6314,current
3248,1d95078e-d48f-4936-a1ea-94858f7c539f,websites,"[""http://www.einstein.edu/doctor/rosemarie-boehm/""]","[""http://www.einstein.edu/doctor/rosemarie-boehm/""]",0.77,0.6314,current
3248,1d95078e-d48f-4936-a1ea-94858f7c539f,phones,2154567900,2154567900,0.77,0.6314,current
3248,1d95078e-d48f-4936-a1ea-94858f7c539f,addresses,"5501 old york road, willowcrest building, 4th floor","5501 old york road, willowcrest building, 4th floor",0.77,0.6314,current
3248,1d95078e-d48f-4936-a1ea-94858f7c539f,emails,<na>,<na>,0.77,0.6314,current
3248,1d95078e-d48f-4936-a1ea-94858f7c539f,socials,<na>,<na>,0.77,0.6314,current
3249,2b6d2f08-6b6d-48ea-9b86-022b4622445c,names,chad's auto & fleet services,chad's auto & fleet services,0.9500626074407351,0.7790513381014027,current
3249,2b6d2f08-6b6d-48ea-9b86-022b4622445c,categories,automotive repair,automotive repair,0.9500626074407351,0.7790513381014027,current
3249,2b6d2f08-6b6d-48ea-9b86-022b4622445c,websites,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3249,2b6d2f08-6b6d-48ea-9b86-022b4622445c,phones,16106500606,16106500606,0.9500626074407351,0.7790513381014027,current
3249,2b6d2f08-6b6d-48ea-9b86-022b4622445c,addresses,1800 east drive,1800 east drive,0.9500626074407351,0.7790513381014027,current
3249,2b6d2f08-6b6d-48ea-9b86-022b4622445c,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
3249,2b6d2f08-6b6d-48ea-9b86-022b4622445c,socials,https://www.facebook.com/342392435633154,https://www.facebook.com/342392435633154,0.9500626074407351,0.7790513381014027,current
3250,4bf898de-f8ab-46ad-baa6-368bf8f444a1,names,klassics barbershop,klassics barbershop,0.77,0.6314,current
3250,4bf898de-f8ab-46ad-baa6-368bf8f444a1,categories,hair salon,hair salon,0.77,0.6314,current
3250,4bf898de-f8ab-46ad-baa6-368bf8f444a1,websites,"[""http://www.klassicsbarbershop.com""]","[""http://www.klassicsbarbershop.com""]",0.77,0.6314,current
3250,4bf898de-f8ab-46ad-baa6-368bf8f444a1,phones,6787449310,6787449310,0.77,0.6314,current
3250,4bf898de-f8ab-46ad-baa6-368bf8f444a1,addresses,8774 dallas acworth highway,8774 dallas acworth highway,0.77,0.6314,current
